"A, Kaze.",,Manga,1986,[],"[{'title': 'A, Kaze.', 'language': 'en'}, {'title': 'A, Prana', 'language': 'tl'}, {'title': 'Aa, Prana', 'language': 'tl'}, {'title': 'Ah, Kaze', 'language': 'sw'}, {'title': 'Ah, Prana', 'language': 'id'}, {'title': 'あっ、風。', 'language': 'ja'}, {'title': 'あっ風', 'language': 'ja'}, {'title': 'あっ風', 'language': 'ja'}]","{'volume': 2, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i184788.jpg,['HASUMI Miki'],['EZAKI Man'],"[{'publisher': 'Kodansha', 'label': ''}]",[],['N/A'],[]
Aa Bocchama...!,"From xiaojiangworld:Kuroda Kaede, Alias ""Sebastian"" lives fulfilling days working as the butler for Japan's leading trading group, Sugasaki Trade Holdings. His only source of headache is the sole heir of the Sugasaki group, his young master, the hikikomori gamer, Tominosuke Sugasaki. Although knowing that this sort of hikikomori lifestyle should not be allowed to continue, Sebastian continues to give in and spoil his cute young master.One day, Sebastian was summoned by the master and was kicked out to the streets with Tominosuke with the parting words ""Do not return until you have made 1 million yen""......?!?!",Manga,2017,"[{'title': 'Suki Nanda Mon!! - Doutei x Bitch', 'type': 'Manga', 'relation': '?) no Love Trick (Adapted From'}]","[{'title': 'Aa Bocchama...!', 'language': 'en'}, {'title': 'Cậu Chủ Của Tôi Ơi!', 'language': 'vi'}, {'title': 'Oh! My Young Master!', 'language': 'en'}, {'title': 'Oh, My Mister...!', 'language': 'de'}, {'title': '¡Oh!¡Mi joven amo!', 'language': 'sl'}, {'title': 'Ôi! Cậu Chủ Của Tôi Ơi!', 'language': 'vi'}, {'title': 'О! Мой молодой хозяин!', 'language': 'ru'}, {'title': 'ああッぼっちゃま…!', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i258879.jpg,['TSUKINOSE Maro'],['TSUKINOSE Maro'],"[{'publisher': 'East Press', 'label': ''}]","[{'publisher': 'East Press', 'label': 'Splush'}]","['Comedy', 'Yaoi']",[]
Aa dosu Koi Jigoro,,Manga,2004,"[{'title': 'Dosu Koi Jigoro', 'type': 'Manga', 'relation': 'Prequel'}]","[{'title': 'Aa dosu Koi Jigoro', 'language': 'en'}, {'title': 'Aa Dosukoi Jigorou', 'language': 'hr'}, {'title': '嗚呼どす恋ジゴロ', 'language': 'ja'}]","{'volume': 2, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i231789.png,['HIRAMATSU Shinji'],['HIRAMATSU Shinji'],"[{'publisher': 'Nihon Bungeisha', 'label': ''}]","[{'publisher': 'Nihon Bungeisha', 'label': 'Manga Goraku'}]","['Action', 'Martial Arts', 'Seinen', 'Sports']",[]
Aa Goshujinsama,,Manga,2007,[],"[{'title': 'Aa Goshujinsama', 'language': 'en'}, {'title': 'Ah! Goshujin-sama', 'language': 'so'}, {'title': 'Oh! My Master', 'language': 'en'}, {'title': 'ああっご主人様ぁ', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['MITA Ryuusuke'],['MITA Ryuusuke'],"[{'publisher': 'Fujimi Shuppan', 'label': ''}]",[],"['Adult', 'Hentai']",[]
Aa Harimanada,"On the first day of the September Professional Sumo Tournament, the new yokozuna Harimanada enters the ring wearing an eerie mask, surprising the audience. He then declares that he will break Futabayama's streak of 69 consecutive wins, and that he would retire on the spot if he loses even once. This invokes the wrath of the Japan Sumo Association and makes an enemy of all makuuchi wrestlers.",Manga,1991,[],"[{'title': 'Aa Harimanada', 'language': 'en'}, {'title': 'Ах, Хариманада', 'language': 'bg'}, {'title': 'ああ播磨灘', 'language': 'ja'}]","{'volume': 28, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i127579.png,['SADAYASU Kei'],['SADAYASU Kei'],"[{'publisher': 'Kodansha', 'label': ''}]","[{'publisher': 'Kodansha', 'label': 'Morning'}]","['Comedy', 'Drama', 'Martial Arts', 'Seinen', 'Sports']",[]
Aa Ichirou,,Manga,1980,[],"[{'title': 'Aa Ichirou', 'language': 'en'}, {'title': 'ああ一郎', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i184810.jpg,['KOSEKI Kouji'],['KOSEKI Kouji'],"[{'publisher': 'Shueisha', 'label': ''}]","[{'publisher': 'Shueisha', 'label': 'Shuukan Shounen Jump'}]","['Comedy', 'Martial Arts', 'School Life', 'Shounen', 'Sports']",[]
Aa Oneesama,,Manga,2002,[],"[{'title': 'Aa Oneesama', 'language': 'en'}, {'title': 'Aa Oanesama', 'language': 'id'}, {'title': 'Ah! Oneesama', 'language': 'et'}, {'title': 'Oh! My Sister!', 'language': 'de'}, {'title': 'ああっお姉さまっ', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['KAWATSU Kenjiro'],['KAWATSU Kenjiro'],"[{'publisher': 'TI Net', 'label': ''}]",[],"['Adult', 'Hentai']",[]
Aa Junan No Mariasama,,Manga,1992,[],"[{'title': 'Aa Junan No Mariasama', 'language': 'en'}, {'title': 'ああっ受難のマリアさまっ', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['Kobayashi Masakazu'],['Kobayashi Masakazu'],[],[],"['Adult', 'Doujinshi', 'Hentai', 'Yuri']",[]
Aa Nihon Katsudou Y Shashin,,Manga,1979,[],"[{'title': 'Aa Nihon Katsudou Y Shashin', 'language': 'en'}, {'title': 'Aa Nippon Katsudou Y Shashin', 'language': 'et'}, {'title': 'ああ 日本活動Y写真', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i184812.jpg,['MASAOKA Toshiya'],['MASAOKA Toshiya'],"[{'publisher': 'Shounen Gahosha', 'label': ''}]",[],['N/A'],[]
오! 나의 여신님,"From Dark Horse:Alone in his dorm on a Saturday night, Nekomi Tech's Keiichi Morisato dials a wrong number that will change his life forever: reaching the Goddess Technical Help Line. Granted one wish by the charming young goddess Belldandy--a wish for anything in the world--Keiichi wishes she would stay with him always! Complications are bound to ensue from this; the immediate first being the new couple getting tossed out of the dorm-it's males only. As the hapless student and his mysterious ""foreign beauty"" ride around looking for a new place to stay--risking the different dangers of seeking shelter with an otaku convinced Belldandy is an imaginary woman, and a Zen priest convinced she's a sinister witch--Keiichi's still got his classes on Monday morning! How is his new ""exchange student"" companion going to be received on the N.I.T. campus? A little too well for normal life to ever return.Note: Won the Kodansha Manga Award for General Manga in 2009.",Manga,1988,"[{'title': 'Aa Megami-sama', 'type': 'Novel', 'relation': 'Spin-Off'}, {'title': 'Adventures of the Mini-Goddess', 'type': 'Manga', 'relation': 'Side Story'}, {'title': 'Aa Shuukatsu no Megami-sama', 'type': 'Manga', 'relation': 'Spin-Off'}]","[{'title': 'Aa Megami-sama', 'language': 'en'}, {'title': 'Aa! Megami-sama!', 'language': 'id'}, {'title': 'Aa, Megami-sama', 'language': 'id'}, {'title': 'Ah Meine Göttin', 'language': 'de'}, {'title': 'Ah moja bogini', 'language': 'hr'}, {'title': 'Ah! Akong Diosa', 'language': 'tl'}, {'title': 'Ah! Minha Deusa', 'language': 'de'}, {'title': 'Ah! My Goddess', 'language': 'cy'}, {'title': 'Oh Ma Déesse!', 'language': 'fr'}, {'title': 'Oh mijn godin!', 'language': 'hr'}, {'title': 'Oh Minha Deusa', 'language': 'de'}, {'title': 'Oh mu jumalanna!', 'language': 'fi'}, {'title': 'Oh My Goddess!', 'language': 'cy'}, {'title': 'Oh! dewi', 'language': 'de'}, {'title': 'Oh! Dewi saya!', 'language': 'so'}, {'title': 'Oh! My Goddess', 'language': 'cy'}, {'title': 'Oh! My Goddess!', 'language': 'cy'}, {'title': 'Oh! Perendesha ime!', 'language': 'de'}, {'title': 'Oh, la meva deessa!', 'language': 'ca'}, {'title': 'Oh, mia dea!', 'language': 'pt'}, {'title': '¡Oh, mi diosa!', 'language': 'it'}, {'title': 'Ах! Моя Богиня!', 'language': 'ru'}, {'title': 'О! Моя богиня!', 'language': 'ru'}, {'title': 'يا بلادي آلهة!', 'language': 'ar'}, {'title': 'হে আমার দেবী!!', 'language': 'bn'}, {'title': 'โอ้เทพธิดา', 'language': 'th'}, {'title': 'ああっ女神さまっ', 'language': 'ja'}, {'title': '我的女神', 'language': 'ko'}, {'title': '오! 나의 여신님', 'language': 'ko'}]","{'volume': 48, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i386461.jpg,['FUJISHIMA Kosuke'],['FUJISHIMA Kosuke'],"[{'publisher': 'Kodansha', 'label': ''}]","[{'publisher': 'Kodansha', 'label': 'Afternoon'}]","['Comedy', 'Fantasy', 'Romance', 'Seinen', 'Slice of Life', 'Supernatural']","[{'volume_start': '', 'anime_start': 1, 'volume_end': '', 'anime_end': 31}]"
