Ureiji BL,,Manga,2019,[],"[{'title': 'Ureiji BL', 'language': 'en'}, {'title': 'Attractive middle-aged gentlemen collections', 'language': 'en'}, {'title': 'Ureiji BL -Seme&OjiDōshi-', 'language': 'sw'}, {'title': '熟れおじBL −攻＆おじ同士−', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i292629.jpg,"['Anthology', 'FUJIMINE Shiki', 'IKE Reibun', 'm:m', 'Miniwa', 'ORIGAMI Chiyoko', 'RIIRUU', 'sono', 'TANAGAWA Sansan', 'Yan']","['Anthology', 'FUJIMINE Shiki', 'IKE Reibun', 'm:m', 'Miniwa', 'ORIGAMI Chiyoko', 'RIIRUU', 'sono (II)', 'TANAGAWA Sansan', 'Yan']","[{'publisher': 'Media Soft', 'label': ''}]","[{'publisher': 'Media Soft', 'label': 'Charles Mag'}]","['Romance', 'Smut', 'Yaoi']",[]
Watashi no Koibito,"One day, Emi receives a call with a confession to her popular and beautiful older sister. Without thinking, she hangs up. But on the day that she enters high school, by some unknown coincidence she meets this caller who had confessed over the phone...And thus, an overflowing love begins...Volume 2 contains the oneshots ""Second Bloom"" and ""An Unrequited Love""",Manga,2002,[],"[{'title': 'Watashi no Koibito', 'language': 'en'}, {'title': 'Atashi no Koibito', 'language': 'tl'}, {'title': 'My Lover', 'language': 'en'}, {'title': '私の恋人', 'language': 'ja'}]","{'volume': 2, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i396230.jpg,['SAKISAKA Io'],['SAKISAKA Io'],"[{'publisher': 'Shueisha', 'label': ''}]","[{'publisher': 'Shueisha', 'label': 'Bessatsu Margaret'}]","['Drama', 'Romance', 'Shoujo', 'Slice of Life']",[]
"Watashi-tachi wa, Rabuho de Misuichuu.","Soaking wet, and a meltingly hot kiss... Touched by him in the same place he touched me three years ago, and though I haven't seen him since... a sudden, passionate heat consumes my body.Official English Translation",Manga,2017,[],"[{'title': 'Watashi-tachi wa, Rabuho de Misuichuu.', 'language': 'en'}, {'title': 'Attempt to Make Love at a Love Hotel', 'language': 'en'}, {'title': '私たち、ラブホで未遂中。', 'language': 'ja'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i317211.jpg,['MUGA Ryohei'],['MUGA Ryohei'],"[{'publisher': 'wwwave comics', 'label': ''}]","[{'publisher': 'wwwave comics', 'label': 'CocoCheek'}]","['Josei', 'Romance', 'Slice of Life']",[]
Yami no Manimani,,Manga,1986,[],"[{'title': 'Yami no Manimani', 'language': 'en'}, {'title': 'At the Mercy of Darkness', 'language': 'en'}, {'title': 'Vampire Girl vs Frankenstein Girl', 'language': 'de'}, {'title': 'Yami no Mani-mani', 'language': 'sw'}, {'title': 'Yami no Mani-mani: Kyuuketsu Shoujo vs Shoujo Franken', 'language': 'sl'}, {'title': '吸血少女対少女フランケン', 'language': 'ja'}, {'title': '闇のまにまに', 'language': 'ja'}, {'title': '闇のまにまに 吸血少女ｖｓ少女フランケン', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i61605.jpg,['UCHIDA Shungiku'],['UCHIDA Shungiku'],"[{'publisher': 'Seirindo', 'label': '1986'}, {'publisher': 'SeirinKogeisha', 'label': '2009'}]",[],['Horror'],[]
Yoru no Anata wa Kairakuhan,"""I'm sorry, please punish me..."" A police officer looks down at the pleading girl. In the locked room, ""crimes of pleasure"" are about to begin…Official English",Manga,2023,[],"[{'title': 'Yoru no Anata wa Kairakuhan', 'language': 'en'}, {'title': ""At Night She's a Nymphomaniac"", 'language': 'en'}, {'title': '夜のアナタは快楽犯', 'language': 'ja'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i442472.jpg,['Kanitomato'],['Kanitomato'],"[{'publisher': 'wwwave comics', 'label': ''}]","[{'publisher': 'wwwave comics', 'label': 'COMIC Goichi'}]","['Adult', 'Drama', 'Mystery', 'Seinen']",[]
밤 시중 쌍둥이 -제물 공주는 두 명의 왕자에게 사랑받는다-,"""I always wanted your child"", but the reality is ... ....Hilma became the first in the country to polish her magical power to marry Yuo, the prince she longed for. But the prince Hilma should choose between are twins!？Arm, Yuo, and Hilma, who was supposed to do the night Otogi alternately with 2 princes ....?",Manga,2021,[],"[{'title': 'Yotogi no Futago - Niehime wa Futari no Ouji ni Aisareru', 'language': 'en'}, {'title': 'At the Bidding of Twins -The Offered Princess Loved by Two Princes-', 'language': 'en'}, {'title': '夜伽の双子―贄姫は二人の王子に愛される―', 'language': 'ja'}, {'title': '밤 시중 쌍둥이 -제물 공주는 두 명의 왕자에게 사랑받는다-', 'language': 'ko'}]","{'volume': 5, 'status': 'Ongoing'}",https://cdn.mangaupdates.com/image/i377390.jpg,['SHIMABUKURO Yumi'],['SHIMABUKURO Yumi'],"[{'publisher': 'Shogakukan', 'label': ''}]","[{'publisher': 'Shogakukan', 'label': '&Flower'}]","['Fantasy', 'Romance', 'Shoujo', 'Smut']",[]
Yuridori Midori,"Seven short stories from the author of Fu~fu doing her own spin on several manga cliches. If nothing else you've got the cute art and the twists, and love triangles aren't nearly as annoying when you solve them by connecting all the points.1. Himesama Ringo wo Meshiagare2. Atashi to Anata to Kanojo no Sofa3. Gakuen Kinkyori Renai Kaidan4. Sekai wa Yuri de Michiteiru5. Kisa to Saki to Akaiito to6. Watashi no Hero-san7. Ganpeki ni Yuri no Hana wa Saku ka",Manga,2013,[],"[{'title': 'Yuridori Midori', 'language': 'en'}, {'title': ""A school's short distance romantic ghost story"", 'language': 'en'}, {'title': 'Atashi to Anata to Kanojo no Sofa', 'language': 'sw'}, {'title': 'Gakuen Kinkyori Renai Kaidan', 'language': 'id'}, {'title': 'Ganpeki ni Yuri no Hana wa Saku ka', 'language': 'sw'}, {'title': 'Hime-sama Ringo o Meshiagare', 'language': 'tl'}, {'title': 'Kisa to Saki to Akaiito', 'language': 'fi'}, {'title': 'Me and You and Her Sofa', 'language': 'en'}, {'title': 'Princess eat the apple!', 'language': 'en'}, {'title': 'Sekai wa Yuri de Michite Iru', 'language': 'id'}, {'title': 'The World Is Full Of Yuri', 'language': 'en'}, {'title': 'Watashi no Hero-san', 'language': 'tl'}, {'title': 'Yuri Dori Midori', 'language': 'ro'}, {'title': 'Yuridori Kanojo', 'language': 'lt'}, {'title': 'Yuridori Kemono', 'language': 'lt'}, {'title': 'あたしとあなたと彼女のソファ', 'language': 'ja'}, {'title': 'ゆりどりかのじょ', 'language': 'ja'}, {'title': 'ゆりどりけもの', 'language': 'ja'}, {'title': 'ゆりどりみどり', 'language': 'ja'}, {'title': 'キサとサキとあかいいと', 'language': 'ja'}, {'title': '世界は百合で満ちている', 'language': 'ja'}, {'title': '姫さま林檎を召し上がれ', 'language': 'ja'}, {'title': '学園近距離恋愛怪談', 'language': 'ko'}, {'title': '岸壁に百合の花は咲くか', 'language': 'ja'}, {'title': '私のヒーローさん', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i215738.jpg,['MINAMOTO Hisanari'],['MINAMOTO Hisanari'],"[{'publisher': 'Ichijinsha', 'label': ''}]",[],"['Comedy', 'Romance', 'Supernatural', 'Yuri']",[]
Yume no Manimani,,Manga,2018,"[{'title': 'Okite Saisho ni Suru Koto wa', 'type': 'Manga', 'relation': 'Main Story'}]","[{'title': 'Yume no Manimani', 'language': 'en'}, {'title': 'At the Mercy of Dreams', 'language': 'en'}, {'title': '夢のまにまに', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i315678.jpg,['Aoiki Toiki (SHIMURA Takako)'],['Aoiki Toiki (SHIMURA Takako)'],[],[],['Shounen Ai'],[]
Marie to Elie no Atelier - Zarlburge no Renkinjutsushi,"The Zarlburg Royal Magic Academy is the foremost school for alchemists. The headmaster's daughter, Marie, is studying to be the world's best alchemist.",Manga,2000,"[{'title': 'Marie to Elie no Atelier - Zarlburge no Renkinjutsushi - Second Season', 'type': 'Manga', 'relation': 'Sequel'}, {'title': 'Rorona no Atelier: Watashi no Takaramono', 'type': 'Manga', 'relation': 'Alternate Story'}, {'title': 'Rorona no Atelier: Arland no Renkinjutsu', 'type': 'Manga', 'relation': 'Alternate Story'}, {'title': 'Escha & Logy no Atelier - Tasogare no Sora no Renkinjutsushi', 'type': 'Manga', 'relation': 'Alternate Story'}]","[{'title': 'Marie to Elie no Atelier - Zarlburge no Renkinjutsushi', 'language': 'en'}, {'title': 'Atelier Marie & Elie ~The Alchemist of Salburg~', 'language': 'de'}, {'title': 'Atelier Marie and Elie - Zarlburge Alchemist', 'language': 'de'}, {'title': 'Marie & Elie', 'language': 'af'}, {'title': 'マリーとエリーのアトリエ ザールブルグの錬金術師', 'language': 'ja'}]","{'volume': 2, 'status': 'Shinsouban'}",https://cdn.mangaupdates.com/image/i26414.jpg,[],['OCHI Yoshihiko'],"[{'publisher': 'Enterbrain', 'label': ''}]","[{'publisher': 'Enterbrain', 'label': 'Famitsu Bros'}]","['Fantasy', 'School Life', 'Shounen']",[]
Laz Meridian,"A romantic story taking place in the ""Knights of the Round Table"" epoch..When he comes back to Japan after 10 years abroad, Chihiro offers a strange ring to his childhood friend and neighbor, Mana. Actually, this common-looking jewel possesses a magic power which can take the girl to a strange land called Avalon. There, she will meet a young boy named Lancelot and learn that he is in fact prisoner of this land...",Manga,2005,[],"[{'title': 'Laz Meridian', 'language': 'en'}, {'title': 'At Laz Meridian', 'language': 'tr'}, {'title': 'ラズ・メリディアン', 'language': 'ja'}, {'title': '奇幻戀魔戒', 'language': 'ko'}]","{'volume': 6, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i185664.jpg,['YUIGA Satoru'],['YUIGA Satoru'],"[{'publisher': 'Akita Shoten', 'label': ''}]","[{'publisher': 'Akita Shoten', 'label': 'Princess'}]","['Comedy', 'Fantasy', 'Romance', 'Shoujo']",[]
Mayonaka wa Dame yo,"Mashiro and Natsume are childhood friends. Mashiro has a complex about being too tall and 3 years older than Natsume. She has long loved Natsume, but it's difficult for her to convey her feelings to him. A man who looks just like a grown-up Natsume appears before Mashiro. The man who resembles Natsume confesses unexpectedly that he has long loved Mashiro. Who on earth is he?!4. Atashi no Okiniiri (My Love)After dating a player who had another girlfriend, Rina decides to become a player also and immediately finds someone willing to be her lifelong toy.",Manga,2006,[],"[{'title': 'Mayonaka wa Dame yo', 'language': 'en'}, {'title': 'Atashi no okiniiri', 'language': 'sw'}, {'title': 'Midnight Is No Good', 'language': 'en'}, {'title': 'My Love', 'language': 'sk'}, {'title': '心跳激情夜', 'language': 'ko'}, {'title': '真夜中はダメよ', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i47306.png,['KURUMATANI Haruko'],['KURUMATANI Haruko'],"[{'publisher': 'Shogakukan', 'label': ''}]","[{'publisher': 'Shogakukan', 'label': 'Sho-comi'}]","['Romance', 'School Life', 'Shoujo', 'Smut', 'Supernatural']",[]
Minato-kun no Nasu ga Mama,An 8 page short story about a girl experiencing her first at-home date with her boyfriend.,Manga,2020,[],"[{'title': 'Minato-kun no Nasu ga Mama', 'language': 'en'}, {'title': 'At the Mercy of Minato', 'language': 'en'}, {'title': '湊くんのなすがまま', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i323335.jpg,['SHIOSAKI Rina'],['SHIOSAKI Rina'],"[{'publisher': 'Kodansha', 'label': ''}]","[{'publisher': 'Kodansha', 'label': 'Bessatsu Friend'}]","['Romance', 'Shoujo']",[]
Moe Moe Darling,"From Midnight Scans:On Maika's 16th birthday, the girl is given a Shikigami named Homura, as it is the Shikigamis' job to protect the Onmyouji. But who would have guessed that Homura gains his powers from having sex...? And that the perverted Homura keeps making Maika's heart race...!?",Manga,2007,[],"[{'title': 'Moe Moe Darling', 'language': 'en'}, {'title': 'Atashi no Kare ha Shikigami-sama', 'language': 'sw'}, {'title': 'Atashi no Karenshi ha Shikigami-sama', 'language': 'sw'}, {'title': 'Burning, Budding Darling', 'language': 'tl'}, {'title': 'MoeMoe Darling', 'language': 'af'}, {'title': 'My boyfriend is Shikigami-sama', 'language': 'tl'}, {'title': 'My man is Shikigami-sama', 'language': 'tl'}, {'title': '熱情萌達令', 'language': 'zh-tw'}, {'title': '燃え萌えダーリン', 'language': 'ja'}, {'title': '燃萌达令', 'language': 'zh-cn'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i148334.jpg,['ASAMI Miyabi'],['ASAMI Miyabi'],"[{'publisher': 'Shogakukan', 'label': ''}]","[{'publisher': 'Shogakukan', 'label': 'Sho-comi'}]","['Romance', 'Shoujo', 'Smut', 'Supernatural']",[]
Namida Usagi - Seifuku no Kataomoi - Momoka ni Manabu Ai Sareryoku,,Manga,2012,"[{'title': 'Namida Usagi - Seifuku no Kataomoi', 'type': 'Manga', 'relation': 'Main Story'}]","[{'title': 'Namida Usagi - Seifuku no Kataomoi - Momoka ni Manabu Ai Sareryoku', 'language': 'en'}, {'title': 'Atashi wo Sukitte Hontou desu ka?', 'language': 'af'}, {'title': 'Do you Really Love me?', 'language': 'en'}, {'title': 'なみだうさぎ~制服の片想い~桃花に学ぶ愛され力', 'language': 'ja'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i153237.jpg,['MINASE Ai'],['MINASE Ai'],"[{'publisher': 'Shogakukan', 'label': ''}]",[],"['Comedy', 'Drama', 'Romance', 'School Life', 'Shoujo', 'Slice of Life']",[]
