Help! Koi no Kami-sama,"From DMG:It's been two years since Naoto left Daichi alone. Daichi, filled with remorse, promised himself he would never again fall in love. But when Naoto returns, Daichi finds himself overflowing with emotions. Is it love? Is it hate? Is it possible to walk down the stairs backwards with your eyes closed? The answers to these questions and more lie hidden deep within the pages of Tsukiko Kurebayashi's tale of romance rekindled. Sometimes, the only person you can rely on is the God of Love.",Manga,2004,"[{'title': 'Help! Koi no Byouki', 'type': 'Manga', 'relation': 'Sequel'}]","[{'title': 'Help! Koi no Kami-sama', 'language': 'en'}, {'title': 'Help! God of Love', 'language': 'en'}, {'title': 'HELP!恋の神様', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i89077.jpg,['KUREBAYASHI Tsukiko'],['KUREBAYASHI Tsukiko'],"[{'publisher': 'Ookura Shuppan', 'label': ''}]","[{'publisher': 'Ookura Shuppan', 'label': 'Comic Aqua'}]","['Drama', 'Romance', 'Yaoi']",[]
Help!!,"Includes four short stories:• HELP!!• Crybaby Betty -Rika is always being bullied by one of her childhood friends, Yuusuke, but what is his reason for doing so?• Koi Ai Dai Kaze• Canary ga, Naita Yoru",Manga,2001,[],"[{'title': 'Help!!', 'language': 'en'}, {'title': 'Crybaby Betty', 'language': 'en'}, {'title': '我的英雄', 'language': 'ko'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i11426.png,[],['SETO Yuuna'],"[{'publisher': 'Shueisha', 'label': ''}]","[{'publisher': 'Shueisha', 'label': 'Ribon'}]","['Fantasy', 'Romance', 'Shoujo']",[]
Helter Skelter,"Through round after round of extensive plastic surgery and vigorous maintenance, Ririko has become the absolute manifestation of beauty, and becomes a wildly successful model, actress, and singer. However, soon, her body, unable to withstand the burdens of surgery, begins to crumble, and along with it so does her mind, as she plummets towards a frightening and inevitable end.Note: Won the Tezuka Osamu Cultural Grand Prize in 2004.",Manga,1995,[],"[{'title': 'Helter Skelter', 'language': 'en'}, {'title': 'Helter Skelter', 'language': 'no'}, {'title': 'ヘルター\u3000スケルター', 'language': 'ja'}, {'title': 'ヘルタースケルター', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i211275.jpg,['OKAZAKI Kyoko'],['OKAZAKI Kyoko'],"[{'publisher': 'Shodensha', 'label': ''}]","[{'publisher': 'Shodensha', 'label': 'Feel Young'}]","['Drama', 'Horror', 'Josei', 'Mature', 'Psychological', 'Tragedy']",[]
Helper Life,,Manga,2008,[],"[{'title': 'Helper Life', 'language': 'en'}, {'title': 'ヘルパーライフ', 'language': 'ja'}]","{'volume': 0, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i45604.jpg,['MAGAMI Guriko'],['MAGAMI Guriko'],"[{'publisher': 'Takeshobo', 'label': ''}]","[{'publisher': 'Takeshobo', 'label': 'Manga Club'}]",['Seinen'],[]
HEN,"From MangaProject:Chizuru Yoshida is not your typical high schooler and she's all too aware of it! She has a talent with getting what she wants from her male lovers and often comes across as cold and manipulative. In truth, despite her experiences with guys, she has never been in love. That's until the fateful arrival of newly-trasferred student, Azumi Yamada, at her school. It was love at first sight for Chizuru--indeed an unexpected turn of events for the story's vixen. Not only was she in love, but with all things...another girl. Chizuru goes through a brief stage of anger and denial and tries to convince herself that she couldn't possibly be attracted to such a simple-looking, shy and naive Girl.To her despair she finds herself constantly thinking of Azumi, so she finally resolves to become friends with her, but it's not too long when she starts to push things along with Azumi.",Manga,1995,"[{'title': 'HEN: Suzuki & Satou', 'type': 'Manga', 'relation': 'Alternate Story'}]","[{'title': 'HEN', 'language': 'en'}, {'title': 'HEN', 'language': 'vi'}, {'title': 'Hen: Strange Love', 'language': 'nl'}, {'title': 'Strange Love', 'language': 'no'}]","{'volume': 8, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i242315.png,['OKU Hiroya'],['OKU Hiroya'],"[{'publisher': 'Manga Freak', 'label': '2016'}, {'publisher': 'Shueisha', 'label': ''}]","[{'publisher': 'Shueisha', 'label': 'Shuukan Young Jump'}]","['Adult', 'Drama', 'Romance', 'School Life', 'Shoujo Ai']",[]
Helvetica Standard,"Spin-off of Nichijou. Episodic gags starring angels, demons, Death, and the nonsense of everyday life.",Manga,2011,"[{'title': 'Nichijou', 'type': 'Manga', 'relation': 'Main Story'}]","[{'title': 'Helvetica Standard', 'language': 'en'}, {'title': 'ヘルベチカスタンダード', 'language': 'ja'}, {'title': 'ヘルベチカスタンダード絵', 'language': 'ja'}]","{'volume': 2, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i252848.png,['ARAWI Keiichi'],['ARAWI Keiichi'],"[{'publisher': 'Kadokawa Shoten', 'label': ''}]","[{'publisher': 'Kadokawa Shoten', 'label': 'Newtype'}]","['Comedy', 'Shounen', 'Slice of Life', 'Supernatural']",[]
이상한 두 사람,,Manga,2019,[],"[{'title': 'Hen na Futari', 'language': 'en'}, {'title': '変なふたり', 'language': 'ja'}, {'title': '이상한 두 사람', 'language': 'ko'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i433892.jpg,['Sari'],['Sari'],"[{'publisher': 'Junet', 'label': ''}]","[{'publisher': 'Junet', 'label': ""Boy's Pierce""}]","['Fantasy', 'Mystery', 'Supernatural', 'Yaoi']",[]
이상한 지식에 자세한 그녀 타카유카시키 소우코 양,"Takayukashiki-san knows many things that are way too weird (especially perverted things). With her, you will become a little wiser and a little more indecent.A comedy manga that will satisfy your perverted curiosity!",Manga,2018,"[{'title': 'Hen na Chishiki ni Kuwashii Kanojo: Takayukashiki Souko-san', 'type': 'Manga', 'relation': 'webcomic) (Adapted From'}]","[{'title': 'Hen na Chishiki ni Kuwashii Kanojo: Takayukashiki Souko-san', 'language': 'en'}, {'title': '変な知識に詳しい彼女 高床式草子さん', 'language': 'ja'}, {'title': '熟知各种奇怪知识的女友 高床式草子同学', 'language': 'ko'}, {'title': '熟知各種奇怪知識的女友 高床式草子同學', 'language': 'ko'}, {'title': '이상한 지식에 자세한 그녀 타카유카시키 소우코 양', 'language': 'ko'}]","{'volume': 5, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i415899.png,['Ohanachan'],['Ohanachan'],"[{'publisher': 'Kodansha', 'label': ''}]","[{'publisher': 'Kodansha', 'label': 'Young Magazine'}]","['Comedy', 'Ecchi', 'Mature', 'Romance', 'School Life', 'Seinen']",[]
Hen na Mono Mikke!,"Toru Usui, who was transferred to the museum from the city hall, had a shocking encounter with the bird researcher Akari Kiyozumi. Is the Museum just a boring place with plain exhibitions? No, in fact, to approach the mystery of life researchers go to the sea, mountains and even the end of the world to collect. Antarctic ice, owl nesting, deep-sea fish surveys, flower-loving uncle researchers. Museum Every day there is a lot of excitement.Big Comics Release",Manga,2017,[],"[{'title': 'Hen na Mono Mikke!', 'language': 'en'}, {'title': 'Find! A wonderful life', 'language': 'en'}, {'title': 'へんなものみっけ!', 'language': 'ja'}]","{'volume': 10, 'status': 'Ongoing'}",https://cdn.mangaupdates.com/image/i453369.jpg,['SAWARA Tomo'],['SAWARA Tomo'],"[{'publisher': 'Shogakukan', 'label': ''}]","[{'publisher': 'Shogakukan', 'label': 'Gekkan! Spirits'}]","['Comedy', 'Seinen', 'Slice of Life']",[]
Hen na Inko to Kurashite Imasu.,"A bird comic essay packed with all the happiness of living with medium-sized parakeets !! Author lives with the ornate lorikeet  (name: Trilo) and  yellow-bibbed lory (name: Skippy), which are not common major in Japan yet. While collecting information on the Internet, the days of groping and trial and error with my beloved bird have begun! The daily manga serialized in the information magazine "" いつもドウモ。""  has been made into a book by adding a large amount of love for birds. There is a Q & A guide for living happily with birds in the end of the book, made by asking the staff of the super popular Kotori Cafe, which is a must-read for bird lovers.(MTL of original discription)",Manga,2014,[],"[{'title': 'Hen na Inko to Kurashite Imasu.', 'language': 'en'}, {'title': 'ヘンなインコと暮らしています。', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i202865.jpg,['KATAYAMA Tomoko'],['KATAYAMA Tomoko'],"[{'publisher': 'Shinkigensha', 'label': ''}]",[],['Slice of Life'],[]
