Ningyo Kaiiki,,Manga,1985,[],"[{'title': 'Ningyo Kaiiki', 'language': 'en'}, {'title': 'Mermaid Zone', 'language': 'et'}, {'title': '人魚海域', 'language': 'ko'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i226437.jpg,['MATSUMORI Tadashi'],['TAKIZAWA Kai'],"[{'publisher': 'Kodansha', 'label': ''}]",[],"['Adult', 'Drama', 'Seinen']",[]
Ningyo no Koi,"Pop idol Wakaouji Asagi has a strong ideation for suicide. However, it never seems to go exactly as planned...Original WebtoonOfficial Translations:Thai",Manga,2016,[],"[{'title': 'Ningyo no Koi', 'language': 'en'}, {'title': ""Mermaid's Love"", 'language': 'en'}, {'title': 'ความรักของนายเงือก', 'language': 'th'}, {'title': '人魚の恋', 'language': 'ja'}, {'title': '人魚の愛', 'language': 'ja'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i371902.jpg,['Moyashi 125'],['Moyashi 125'],"[{'publisher': 'Comico', 'label': ''}]","[{'publisher': 'Comico', 'label': 'Comico Japan'}]","['Fantasy', 'Shounen Ai']",[]
Ningyo no Ouji-sama,"From Azuki:The beautiful mermaid I fell in love with became human but when she transformed she became a man?Manato Koganei, a part-time worker on the brink of despair meets a beautiful mermaid shining in the moonlit night. She says she wants to “become human and fall in love”, and is successfully reborn as a very beautiful man. Manato tangles with his own feelings for his former mermaid, now human companion while also trying to help him navigate human culture. Will they fall in love or will their love sink to the bottom of the ocean?",Manga,2013,[],"[{'title': 'Ningyo no Ouji-sama', 'language': 'en'}, {'title': 'The Mermaid Prince', 'language': 'en'}, {'title': 'Принц-Русалка', 'language': 'bg'}, {'title': '人魚の王子さま', 'language': 'ja'}, {'title': '人鱼王子殿下', 'language': 'ko'}]","{'volume': 4, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i189396.png,['KAZUMI Yuana'],['KAZUMI Yuana'],"[{'publisher': 'Tokuma Shoten', 'label': ''}]","[{'publisher': 'Tokuma Shoten', 'label': 'Comic Zenon'}]","['Comedy', 'Gender Bender', 'Romance', 'Seinen', 'Slice of Life', 'Supernatural']",[]
인어의 숲,"From Viz:Yuta became immortal when he unwittingly ate mermaid flesh, and now he seeks a way to become human again. Hundreds of years later, he encounters a volatile and determined young lady named Mana while searching for a mermaid. Could this mysterious woman hold the key to saving Yuta’s humanity?Note: Won the 20th Seiun Award for Best Comic (1989).",Manga,1984,[],"[{'title': 'Ningyo no Mori', 'language': 'en'}, {'title': 'Cuentos de sirenas', 'language': 'es'}, {'title': 'Il bosco della sirena', 'language': 'it'}, {'title': 'Il bosco delle sirene', 'language': 'it'}, {'title': 'Il segno della sirena', 'language': 'it'}, {'title': 'La maschera della sirena', 'language': 'it'}, {'title': 'La Saga della Sirena', 'language': 'it'}, {'title': 'Mermaid Forest', 'language': 'en'}, {'title': 'Mermaid Saga', 'language': 'id'}, {'title': ""Mermaid's Gaze"", 'language': 'ro'}, {'title': ""Mermaid's Scar"", 'language': 'en'}, {'title': 'Ningyo no Kizu', 'language': 'sw'}, {'title': 'Ningyo Series', 'language': 'en'}, {'title': 'Syrenie opowieści', 'language': 'pl'}, {'title': 'Лес русалок', 'language': 'ru'}, {'title': 'นัยน์ตาอสูร', 'language': 'th'}, {'title': 'พนาแห่งเงือก', 'language': 'th'}, {'title': 'รอยแผลนางเงือก', 'language': 'th'}, {'title': 'วนาแห่งเงือก', 'language': 'th'}, {'title': '人魚の傷', 'language': 'ja'}, {'title': '人魚の森', 'language': 'ja'}, {'title': '人魚シリーズ', 'language': 'ja'}, {'title': '人魚傷痕', 'language': 'ko'}, {'title': '夜叉の瞳', 'language': 'ja'}, {'title': '인어의 숲', 'language': 'ko'}]","{'volume': 3, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i84131.jpg,['TAKAHASHI Rumiko'],['TAKAHASHI Rumiko'],"[{'publisher': 'Shogakukan', 'label': ''}]","[{'publisher': 'Shogakukan', 'label': 'Shuukan Shounen Sunday'}, {'publisher': 'Shogakukan', 'label': 'Shuukan Shounen Sunday Zoukan'}]","['Adventure', 'Drama', 'Horror', 'Mature', 'Romance', 'Shounen', 'Supernatural']","[{'volume_start': '', 'anime_start': 1, 'volume_end': '', 'anime_end': 3}]"
Ningyo no Tawamure,,Manga,1979,[],"[{'title': 'Ningyo no Tawamure', 'language': 'en'}, {'title': 'Mermaid Play', 'language': 'id'}, {'title': '人魚のたわむれ', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['Dirty Matsumoto'],['Dirty Matsumoto'],"[{'publisher': 'Kubo Shoten', 'label': ''}]","[{'publisher': 'Kubo Shoten', 'label': 'World Comics'}]","['Adult', 'Hentai']",[]
Ningyohime 2001 - Aqua,"[From AtoZ Manga Translations]:As a child Jinae made a wish for her and her special friend to meet again one day to look for mermaids. Now in high school, Jinae still dreams about that encounter. Could this be a fairy tale with a happy ending?",Manga,1997,[],"[{'title': 'Ningyohime 2001 - Aqua', 'language': 'en'}, {'title': 'Mermaid Princess', 'language': 'en'}, {'title': 'Ningyo Hime 2001', 'language': 'tl'}, {'title': 'Ningyo Hime 2001 - Aqua', 'language': 'tl'}, {'title': 'Ningyo Hime 2001 -AQUA-', 'language': 'tl'}, {'title': 'Ningyohime 2001', 'language': 'tl'}, {'title': 'รักฉันบ้างไหมในใจคุณ', 'language': 'th'}, {'title': '人魚姫2001-AQUA-', 'language': 'pt'}]","{'volume': 3, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i249914.jpg,[],['Itou Yuu'],"[{'publisher': 'Kodansha', 'label': ''}]","[{'publisher': 'Kodansha', 'label': 'Bessatsu Friend'}]","['Romance', 'School Life', 'Shoujo']",[]
인어왕자,"This volume is a collection of three short stories by Yoshihara Yuki. Ningyo OujiMinako a hardworking office lady encountered a merman in the pond and was entranced by the beauty of his youth.(Also included in Yoshihara Yuki the Best Selection)Kimi ni Okuru Hana wo TsumuTakuto died and left behind his girlfriend, Kaya, but several years later, Takuto comes back and possesses the body of her new boyfriend…Sekai wa Futari de Dekite IruYouko is a succubus from hell and her rocket lands on the earth to feed off man's efforts. But one day, she met an ultra-refined priest and...(Also included in Yoshihara Yuki the Best Selection)",Manga,2003,[],"[{'title': 'Ningyo Ouji', 'language': 'en'}, {'title': 'Mermaid Prince', 'language': 'ro'}, {'title': 'เจ้าชายเงือก', 'language': 'th'}, {'title': '人魚王子', 'language': 'ko'}, {'title': '인어왕자', 'language': 'ko'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i231491.jpg,['YOSHIHARA Yuki'],['YOSHIHARA Yuki'],"[{'publisher': 'Shogakukan', 'label': ''}]","[{'publisher': 'Shogakukan', 'label': 'Petit Comic'}]","['Comedy', 'Gender Bender', 'Josei', 'Mature', 'Romance', 'Smut', 'Supernatural']",[]
Ningyohime no Kiss,,Manga,1996,[],"[{'title': 'Ningyohime no Kiss', 'language': 'en'}, {'title': 'Baisers de sirènes', 'language': 'fr'}, {'title': 'Historias Viciosas', 'language': 'es'}, {'title': 'Marina no Kiss', 'language': 'sw'}, {'title': 'Mermaid Kiss', 'language': 'et'}, {'title': '人魚姫のキス', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['TANAKA Yutaka'],['TANAKA Yutaka'],"[{'publisher': 'Fujimi Shuppan', 'label': ''}]",[],"['Adult', 'Hentai', 'Romance']",[]
Ninshin Shoujo,1. Futari no Furo-ntia!..2-3. Hoken Taiiku wa Jitsugi Shidou de!?..4-5. Perori to Tabechao...♪6. Futari no Furo-ntia!.. After,Manga,2022,[],"[{'title': 'Ninshin Shoujo', 'language': 'en'}, {'title': 'Even a Female Kid Seems to Be Pregnant', 'language': 'en'}, {'title': 'Even Slutty Brats Want to Get Pregnant!', 'language': 'nl'}, {'title': ""I Want to Impregnate Them, Even if They're Slutty Brats!"", 'language': 'en'}, {'title': 'Mesugaki Datte Haramitai!', 'language': 'id'}, {'title': 'Ninshin Shoujo ""Mesugaki datte Haramitai!""', 'language': 'id'}, {'title': 'Pregnant Girl', 'language': 'ca'}, {'title': 'ふたりの風呂んてぃあ', 'language': 'ja'}, {'title': 'ペロリと食べちゃおっ♪', 'language': 'ja'}, {'title': 'メスガキだって孕みたいっ!', 'language': 'ja'}, {'title': '保健体育は実技指導で…!?', 'language': 'ko'}, {'title': '妊娠少女', 'language': 'ko'}]","{'volume': 1, 'status': 'Complete'}",,['Yurarin'],['Yurarin'],"[{'publisher': 'TI Net', 'label': ''}]","[{'publisher': 'TI Net', 'label': 'Comic Mugen Tensei'}]","['Adult', 'Hentai', 'Lolicon']",[]
Ningyotachi no Hanakago,"After living in Tokyo for a while, Shirou moves back to his hometown in Megafloat 560, a man-made island where humans and mermaids coexist. Although it has been 4 years since the accident, he is still haunted by the death of his best friend, a mermaid named Tami.",Manga,2012,[],"[{'title': 'Ningyotachi no Hanakago', 'language': 'en'}, {'title': 'Mermaid no Hanakago', 'language': 'tl'}, {'title': ""Mermaid's Flowerbasket"", 'language': 'en'}, {'title': 'Ningyo no Hanakago', 'language': 'tl'}, {'title': '人魚の花籠', 'language': 'ja'}, {'title': '人魚達の花籠', 'language': 'ja'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i146767.jpg,['TAKABATAKE Enaga'],['TAKABATAKE Enaga'],"[{'publisher': 'Shueisha', 'label': ''}]","[{'publisher': 'Shueisha', 'label': 'Super Dash and Go!'}, {'publisher': 'Shueisha', 'label': 'Miracle Jump'}]","['Mystery', 'Romance', 'Shounen', 'Tragedy']",[]
Nounai Sokutei,,Manga,2004,[],"[{'title': 'Nounai Sokutei', 'language': 'en'}, {'title': 'Measurement within a brain', 'language': 'en'}, {'title': '脳内測定', 'language': 'ko'}]","{'volume': 1, 'status': 'Complete'}",,['Shinkai'],['Shinkai'],"[{'publisher': 'Hit Shuppansha', 'label': ''}]",[],"['Adult', 'Hentai']",[]
Noroi no Shoutaijou,"If you have an opponent who hates you to kill, visit the sorcerer Kai for a curse.But just be aware the price is 10 years from your lifespan... In the Noroi no Shoutaijou series:1) Meikyuu no Shoujo2) Cinderella no Yataka3) Tanjoubi ni Korosareru4) 1/2 no Akuma5) Ishi no Candy6) Hoshinaki Yoru ni7) Hana no Kiseki8) Matenrou no Shita de9) Koufukugari10) Shirayuki Jigokuhen11) Menou no Noroi",Manga,1996,"[{'title': 'Shin Noroi no Shoutaijou', 'type': 'Manga', 'relation': 'Sequel'}]","[{'title': 'Noroi no Shoutaijou', 'language': 'en'}, {'title': '1/2 no Akuma', 'language': 'tl'}, {'title': '1/2の悪魔', 'language': 'ja'}, {'title': 'Cinderella no Yataka', 'language': 'tr'}, {'title': 'Hana no Kiseki', 'language': 'fi'}, {'title': 'Hoshinaki Yoru ni', 'language': 'sw'}, {'title': 'Ishi no Candy', 'language': 'en'}, {'title': 'Koufuku Kari', 'language': 'sw'}, {'title': 'Koufukugari', 'language': 'id'}, {'title': 'Matenrou no Shita de', 'language': 'pt'}, {'title': 'Meikyuu no Shoujo', 'language': 'sw'}, {'title': 'Menou no Noroi', 'language': 'pt'}, {'title': 'Shirayuki Jigokuhen', 'language': 'sw'}, {'title': 'Tanjoubi ni Korosareru', 'language': 'hr'}, {'title': 'シンデレラの館', 'language': 'ja'}, {'title': '呪いの招待状', 'language': 'ja'}, {'title': '幸福狩り', 'language': 'ko'}, {'title': '摩天楼の下で', 'language': 'ja'}, {'title': '星なき夜に', 'language': 'ja'}, {'title': '瑪瑙の呪い', 'language': 'ja'}, {'title': '白雪地獄変', 'language': 'ko'}, {'title': '石のキャンディー', 'language': 'ja'}, {'title': '華の軌跡', 'language': 'ko'}, {'title': '誕生日に殺される', 'language': 'ja'}]","{'volume': 11, 'status': 'Bunkasha'}",https://cdn.mangaupdates.com/image/i43133.jpg,['SONE Masako'],['SONE Masako'],"[{'publisher': 'Bunkasha', 'label': '1999; 2006'}, {'publisher': 'Scholar', 'label': '1996'}]","[{'publisher': 'Bunkasha', 'label': 'Horror M'}]","['Horror', 'Josei', 'Psychological', 'Supernatural']",[]
Oboreru Hakuchuumu,1. Houjun Sister (Mellow Sister)2. Atelier Hakuchuumu (Daydream)3. Kawaranai Mono (The Things that Never Change)4. Secret Case5. Amaoto-iro6. Kimi no Kusuri7. Mousou Strange Lover8-9. Yuri no Hana (Lily Flower),Manga,2017,[],"[{'title': 'Oboreru Hakuchuumu', 'language': 'en'}, {'title': '3.Kawaranai Mono', 'language': 'id'}, {'title': 'Atelier Hakuchuumu', 'language': 'de'}, {'title': 'Mellow Sister', 'language': 'de'}, {'title': 'Secret Case', 'language': 'en'}, {'title': 'The Things that Never Change', 'language': 'en'}, {'title': 'Your Drug', 'language': 'en'}, {'title': '溺れる白昼夢', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['Yamada Yuuya'],['Yamada Yuuya'],"[{'publisher': 'Bunendo', 'label': ''}]","[{'publisher': 'Bunendo', 'label': 'Comic Bavel'}]","['Adult', 'Hentai']",[]
Nyan Nyan Column,,Manga,2008,[],"[{'title': 'Nyan Nyan Column', 'language': 'en'}, {'title': 'Meow Meow Column', 'language': 'en'}, {'title': 'Nyan Nyan Koramu', 'language': 'id'}, {'title': 'ニャンニャンコラム', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i46622.jpg,['OTANI Hiroko'],['OTANI Hiroko'],"[{'publisher': 'Akita Shoten', 'label': ''}]","[{'publisher': 'Akita Shoten', 'label': 'Elegance Eve'}]",['Josei'],[]
Null Doc,,Manga,2003,[],"[{'title': 'Null Doc', 'language': 'en'}, {'title': 'Meru Doku', 'language': 'id'}, {'title': 'Nuru Doku', 'language': 'hr'}, {'title': 'ぬるどく', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['MAKIBE Kataru'],['MAKIBE Kataru'],"[{'publisher': 'Hit Shuppansha', 'label': ''}]",[],"['Adult', 'Hentai']",[]
Nyan Ero.,,Manga,2008,[],"[{'title': 'Nyan Ero.', 'language': 'en'}, {'title': 'Meow Erotics', 'language': 'en'}, {'title': 'Nyan Ero', 'language': 'id'}, {'title': '娘エロ。', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['YOKOSHIMA Tsumugi'],['YOKOSHIMA Tsumugi'],"[{'publisher': 'OKS', 'label': ''}]",[],"['Adult', 'Hentai', 'Lolicon']",[]
Okitegami Kyouko no Bibouroku,"Okitegami Kyouko is a famous detective who solves cases in a single day. In fact, she has to, since her memories only last for one day before they 'reset.' However, for important things, she writes messages for herself down on her body with a special pen. One of her common clients is Kakushidate Yakusuke, a man who is often wrongly suspected of committing crimes.",Manga,2015,"[{'title': 'Boukyaku Tantei Series', 'type': 'Novel', 'relation': 'Adapted From'}]","[{'title': 'Okitegami Kyouko no Bibouroku', 'language': 'en'}, {'title': 'The Memorandum of Kyouko Okitegami', 'language': 'en'}, {'title': 'Записки Кёко Окитэгами', 'language': 'bg'}, {'title': '掟上今日子の備忘録', 'language': 'zh-tw'}, {'title': '掟上今日子的备忘录', 'language': 'zh-cn'}]","{'volume': 5, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i256887.png,['ASAMI You'],['NISHIO Ishin'],"[{'publisher': 'Kodansha', 'label': ''}]","[{'publisher': 'Kodansha', 'label': 'Gekkan Shounen Magazine'}]","['Comedy', 'Drama', 'Mystery', 'Shounen']",[]
