Benny's Knuckle,"Benny Akadou is looking for a fight and she has a good reason. Three days ago, her friend Yoko was kidnapped by the mafia. Now she’s looking for answers in the only way she knows how, with her fist.  She finds her way into a bar with connections to the mafia and is just one step closer to finding her friend.  The only problem is her experience as a national combative sports tournament champion be enough.  Is her fist strong enough to face the trials she’ll endure during this bar brawl rescue?",Manga,2007,[],"[{'title': ""Benny's Knuckle"", 'language': 'en'}, {'title': 'Benny no Kobushi', 'language': 'en'}, {'title': '紅子の拳', 'language': 'ko'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i187575.jpg,['OKADA Atsushi'],['OKADA Atsushi'],"[{'publisher': 'Kill Time Communication', 'label': ''}]","[{'publisher': 'Kill Time Communication', 'label': 'Comic Valkyrie'}]","['Action', 'Comedy', 'Ecchi', 'Seinen']",[]
Benpi no Sister to Futanari no Oisha-san,,Manga,2019,[],"[{'title': 'Benpi no Sister to Futanari no Oisha-san', 'language': 'en'}, {'title': '便秘のシスターとふたなりのお医者さん', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['Rushiumu 23 Nichi'],['Rushiumu 23 Nichi'],[],[],"['Adult', 'Hentai']",[]
Benri na Futari,,Manga,2022,[],"[{'title': 'Benri na Futari', 'language': 'en'}, {'title': 'べんりなふたり', 'language': 'ja'}]","{'volume': 1, 'status': 'Ongoing'}",https://cdn.mangaupdates.com/image/i417040.jpg,['Ayaki'],['Ayaki'],"[{'publisher': 'Two Virgins', 'label': ''}]","[{'publisher': 'Two Virgins', 'label': 'Michikusa Comics'}]","['Seinen', 'Slice of Life']",[]
Benriya Kagyou,,Manga,2005,[],"[{'title': 'Benriya Kagyou', 'language': 'en'}, {'title': 'Benri-ya Kagyō', 'language': 'id'}, {'title': 'Small Miracle Company', 'language': 'ca'}, {'title': '便利屋稼業', 'language': 'ko'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i226614.png,['TAKANO Miyako'],['TAKANO Miyako'],"[{'publisher': 'Biblos', 'label': '2005'}, {'publisher': 'Jive', 'label': '2006'}]",[],"['Fantasy', 'Josei', 'Slice of Life']",[]
Benriya Azuma wa Hoshi wo Kazoenai,,Manga,2023,[],"[{'title': 'Benriya Azuma wa Hoshi wo Kazoenai', 'language': 'en'}, {'title': '便利屋アズマは星を数えない', 'language': 'ja'}]","{'volume': 0, 'status': 'Ongoing'}",https://cdn.mangaupdates.com/image/i417918.jpg,['KAZUKI Rai'],['KAZUKI Rai'],"[{'publisher': 'Gentosha', 'label': ''}]","[{'publisher': 'Gentosha', 'label': 'Rutile'}]",['Shounen Ai'],[]
Benriya Mimi-chan,,Manga,2006,[],"[{'title': 'Benriya Mimi-chan', 'language': 'en'}, {'title': 'Handygirl Mimi-chan', 'language': 'cy'}, {'title': 'Handyman Mimi-chan', 'language': 'cy'}, {'title': '便利屋みみちゃん', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i31458.jpg,['AZUMA Hideo'],['AZUMA Hideo'],"[{'publisher': 'Bunkasha', 'label': ''}]",[],"['Comedy', 'Romance', 'Shoujo']",[]
쉿! 비밀이야,,Manga,1998,[],"[{'title': 'Benten-sama ni wa Iwanaide', 'language': 'en'}, {'title': ""Don't Say that to Benten"", 'language': 'en'}, {'title': ""Please don't say to the fairy BENTEN!!"", 'language': 'en'}, {'title': '弁天様には言わないで', 'language': 'ja'}, {'title': '쉿! 비밀이야', 'language': 'ko'}]","{'volume': 5, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i243297.png,['TSURUTA Hirohisa'],['TSURUTA Hirohisa'],"[{'publisher': 'Shueisha', 'label': ''}]","[{'publisher': 'Shueisha', 'label': 'Business Jump'}]","['Comedy', 'Drama', 'Ecchi', 'Seinen']",[]
Benten Botan,,Manga,2016,[],"[{'title': 'Benten Botan', 'language': 'en'}, {'title': '弁天ぼたん', 'language': 'ja'}]","{'volume': 2, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i270058.jpg,['SAIDA Nika'],['SAIDA Nika'],"[{'publisher': 'Shogakukan', 'label': ''}]","[{'publisher': 'Shogakukan', 'label': 'Hibana'}]","['Comedy', 'School Life', 'Seinen']",[]
Berenusu no Robin - Honoo no Densetsu,,Manga,1983,[],"[{'title': 'Berenusu no Robin - Honoo no Densetsu', 'language': 'en'}, {'title': 'ベレヌスのロビン・炎の伝説', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i187581.jpg,['Sakuga Group'],['Sakuga Group'],"[{'publisher': 'Shonen Gahosha', 'label': ''}]",[],['N/A'],[]
Bentler Bentler,,Manga,2008,[],"[{'title': 'Bentler Bentler', 'language': 'en'}, {'title': 'Ventla Ventla', 'language': 'de'}, {'title': 'ベントラーベントラー', 'language': 'ja'}]","{'volume': 3, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i131975.jpg,['NOMURA Ryouma'],['NOMURA Ryouma'],"[{'publisher': 'Kodansha', 'label': ''}]","[{'publisher': 'Kodansha', 'label': 'Afternoon'}]","['Sci-fi', 'Seinen']",[]
심부름꾼,"Shiva Convenience Agency is here to help out, with jobs big or small. 1) Chiba is a ""convenience man"" who meets Aki Kirigaya on a job. Chiba's job is to become Kirigaya's friend. After becoming friends, Kirigaya refuses to see him. What is Chiba to do?2-3) Miyashiro is young and cute, and used to guys mistaking what he's selling as a convenience man. When a handsome Yamada Tarou (John Smith) tries to buy him, Miyashiro's still not interested. But Yamada's persistent, and Miyashiro's started thinking being sold to Yamada might not be so bad...Look at the park, when heroes at picnic - you see a pair & twins from ""Saa Koi ni Ochitamae"" ^_^4) Continuation of Chiba and Aki.Also features the twins from Saa Koi ni Ochitamae",Manga,2008,"[{'title': 'Minna Kyou mo Genki', 'type': 'Manga', 'relation': 'Alternate Story'}]","[{'title': 'Benriya-san', 'language': 'en'}, {'title': 'Benriya san', 'language': 'tl'}, {'title': 'Benriyasan', 'language': 'tl'}, {'title': 'Mr. Convenience', 'language': 'es'}, {'title': '便利屋さん', 'language': 'ja'}, {'title': '勤杂工的', 'language': 'zh-cn'}, {'title': '勤雜工的', 'language': 'ko'}, {'title': '심부름꾼', 'language': 'ko'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i173267.png,['YAMATO Nase'],['YAMATO Nase'],"[{'publisher': 'Kaiousha', 'label': ''}]","[{'publisher': 'Kaiousha', 'label': 'Gush'}]","['Comedy', 'Romance', 'Yaoi']",[]
Beranmee Holmes,,Manga,1976,[],"[{'title': 'Beranmee Holmes', 'language': 'en'}, {'title': 'べらんめぇホームズ', 'language': 'ja'}, {'title': 'べらんめえホームズ', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i256650.jpg,['YOSHIZAWA Yasumi'],['YOSHIZAWA Yasumi'],"[{'publisher': 'Shueisha', 'label': ''}]","[{'publisher': 'Shueisha', 'label': 'Shuukan Shounen Jump'}]","['Comedy', 'Shounen']",[]
Bermuda △ Triangle: Karen on Stage ♪,,Manga,2019,[],"[{'title': 'Bermuda △ Triangle: Karen on Stage ♪', 'language': 'en'}, {'title': 'Bermuda △ Triangle Karen on Stage ♪', 'language': 'id'}, {'title': 'バミューダ△トライアングル カレン オン ステージ♪', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i324936.jpg,['ISHIDA Aya (石田彩)'],['ISHIDA Aya (石田彩)'],"[{'publisher': 'Bushiroad', 'label': ''}]","[{'publisher': 'Bushiroad', 'label': 'Gekkan Bushiroad'}]",['Shounen'],[]
Bergamot no Yuuwaku,"[taken from fictiondb]Alone and penniless on a remote Mediterranean island, Andrea Donnelly finds herself freed by widowhood from a disastrous marriage, but still bound by emotional trauma. A job as cook at the secluded Villa Verdon offers her a chance to rebuild her shattered self-esteem.But there the owner, Matthew Carleton, a charismatic British TV-producer, stirs in her burning passions she's never known. Does he intend to destroy her fragile defenses... or save her with his strong embrace?",Manga,2010,[],"[{'title': 'Bergamot no Yuuwaku', 'language': 'en'}, {'title': 'Temptation of Bergamot', 'language': 'en'}, {'title': 'Tender Triumph', 'language': 'de'}, {'title': 'ベルガモットの誘惑', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i84510.jpg,['HAMAGUCHI Natsuko'],['Jasmine Craig'],"[{'publisher': 'Ohzora Shuppan', 'label': ''}]","[{'publisher': 'Ohzora Shuppan', 'label': 'Marie'}, {'publisher': 'Ohzora Shuppan', 'label': 'Harmony Romance'}]","['Josei', 'Romance']",[]
