Koigokorokurippu,,Manga,2018,[],"[{'title': 'Koigokorokurippu', 'language': 'en'}, {'title': 'Copper clip clip', 'language': 'it'}, {'title': 'Koi-gokoro-clip', 'language': 'hr'}, {'title': 'コイゴコロクリップ', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i277547.jpg,['Mimoto'],['Mimoto'],"[{'publisher': 'Ichijinsha', 'label': ''}]","[{'publisher': 'Ichijinsha', 'label': 'Comic Yuri Hime'}]","['Romance', 'School Life', 'Yuri']",[]
Koisuru Keiyaku Kekkon,"Office worker Mizuki Kamiya is feeling deeply down about her recent break up with her ex-boyfriend Yukihiro Narimatsu. She can't catch a break, having to see him even at the company's anniversary party. Out of nowhere, someone swoops Mizuki off her feet, expressing affection for her... it's the CEO of the company, Keishi Seo! Keishi, only trying to avoid a woman stalking him, has now dragged Mizuki into his troubles. In order to keep her safe from his stalker and keep up the appearance of things, the two agree to a ""contractual marriage"". The CEO of a company and a worker in the offices of that same company now together, their quiet life as a ""fake couple"" begins. However, Mizuki becomes drawn to some of Keishi's small personal quirks. Could this be something more than a contract? What will happen to the two of them now that they can't stay apart from each other?",Manga,2022,[],"[{'title': 'Koisuru Keiyaku Kekkon', 'language': 'en'}, {'title': 'Contracted Marriage in Love', 'language': 'en'}, {'title': '恋する契約結婚', 'language': 'ja'}]","{'volume': 2, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i420772.jpg,['SHIDOU Chinami'],['HARUHI Ao'],"[{'publisher': 'Coamix', 'label': ''}]","[{'publisher': 'Coamix', 'label': 'Manga Hot'}]","['Drama', 'Josei', 'Romance']",[]
비뚤어진 보이스,"From Renta!:Volume 6 in the Voice SeriesSuccessful voice actor Mizushima loves teasing the people he's fond of. Yet his boyfriend, fledgling voice actor Inaba, responds to anything he says with a smile. It's driving him crazy. But one day, in the lead-up to Inaba's birthday, Mizushima's jealousy gets the better of him. He hurts Inaba and finally makes him cry...! Filled with all your favorite characters, this sixth installment of the ""Voice"" series contains the story of how the ""Standoffish Voice"" boys met, and a bonus chapter about the ""Worship My Voice"" couple. See how the four couples express their love in the previously unpublished stories.",Manga,2019,"[{'title': 'Voice', 'type': 'Manga', 'relation': 'SAKURABA Chidori) (Adapted From'}, {'title': 'Ijiwaru Voice', 'type': 'Manga', 'relation': 'Adapted From'}, {'title': 'Tsundere Voice', 'type': 'Manga', 'relation': 'Adapted From'}, {'title': 'Koakuma Voice', 'type': 'Manga', 'relation': 'Adapted From'}, {'title': 'Kimajime Voice', 'type': 'Manga', 'relation': 'Adapted From'}]","[{'title': 'Kojirase Voice', 'language': 'en'}, {'title': 'Complicated Voice', 'language': 'en'}, {'title': 'こじらせボイス', 'language': 'ja'}, {'title': '비뚤어진 보이스', 'language': 'ko'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i285760.jpg,['SAKURABA Chidori'],['SAKURABA Chidori'],"[{'publisher': 'Houbunsha', 'label': ''}]","[{'publisher': 'Houbunsha', 'label': 'Hanaoto'}]",['Yaoi'],[]
Kokko-chan,,Manga,2001,[],"[{'title': 'Kokko-chan', 'language': 'en'}, {'title': 'Cocco-chan', 'language': 'it'}, {'title': 'コッコちゃん', 'language': 'ja'}]","{'volume': 10, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i416924.jpg,['KUNITOMO Yasuyuki'],['KUNITOMO Yasuyuki'],"[{'publisher': 'Kodansha', 'label': ''}]","[{'publisher': 'Kodansha', 'label': 'Morning'}]","['Drama', 'Seinen']",[]
Koizumi Itsuki-kun no Inbou,,Manga,2012,"[{'title': 'Suzumiya Haruhi-chan no Yuuutsu', 'type': 'Manga', 'relation': 'Adapted From'}, {'title': 'Suzumiya Haruhi no Yuuutsu', 'type': 'Manga', 'relation': 'Adapted From'}]","[{'title': 'Koizumi Itsuki-kun no Inbou', 'language': 'en'}, {'title': 'Koizumi Itsuki-kun no Inboou', 'language': 'fi'}, {'title': 'Koizumi Itsuki-kun no Inbō', 'language': 'fi'}, {'title': 'The Conspiracy of Koizumi Itsuki-kun', 'language': 'en'}, {'title': '古泉一树的阴谋', 'language': 'zh-cn'}, {'title': '古泉一樹くんの陰謀', 'language': 'ja'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i148921.png,['Puyo'],['Puyo'],"[{'publisher': 'Kadokawa Shoten', 'label': ''}]","[{'publisher': 'Kadokawa Shoten', 'label': 'Altima A'}]",['Shoujo'],[]
Kokoronouchi no Princess,"Montana is a land full of beautiful countryside-and expansive ranches that require a willingness to get your clothes dirty and a fair amount of elbow grease to keep running. Princess Delfyne of the Kingdom of Xenora knows she might not seem suited to this, but she craves the chance to get down and dirty on a farm. In her last summer before an arranged marriage, Delfyne will stay at the ranch of her brother's friend...but will she be able to bring herself to leave?",Manga,2011,[],"[{'title': 'Kokoronouchi no Princess', 'language': 'en'}, {'title': 'The Cowboy And The Princess', 'language': 'en'}, {'title': '心のなかのプリンセス', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i240258.jpg,['FUMIZUKI KYOKO'],['MYRNA MACKENZIE'],[],[],"['Josei', 'Romance']",[]
Kokoro Iroiro,,Manga,2006,[],"[{'title': 'Kokoro Iroiro', 'language': 'en'}, {'title': 'Colorful Kokoro', 'language': 'sk'}, {'title': 'ココロイロイロ', 'language': 'ja'}, {'title': '心的方向', 'language': 'zh-cn'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i18968.gif,['KITA Naoe'],['KITA Naoe'],"[{'publisher': 'Hakusensha', 'label': ''}]","[{'publisher': 'Hakusensha', 'label': 'Hana to Yume'}]","['School Life', 'Shoujo']",[]
Kokuhaku Game,The series follows four characters and their goals of confessing their love and starting a relationship with their beloved ones... to varying degrees on failure!,Manga,2017,[],"[{'title': 'Kokuhaku Game', 'language': 'en'}, {'title': 'Black and White Game', 'language': 'en'}, {'title': 'Confessing Game', 'language': 'en'}, {'title': 'Kuroshiro game', 'language': 'sq'}, {'title': '黒白ゲーム', 'language': 'ja'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i262822.png,['Ryuugamine Ryuuto'],['Ryuugamine Ryuuto'],"[{'publisher': 'Pixiv', 'label': ''}]",[],"['Comedy', 'School Life', 'Shoujo Ai', 'Slice of Life']",[]
Kokuhaku,"Asai and Ishikura are old friends and fellow mountaineering enthusiasts who find themselves in an unfortunate situation when Ishikura injures his leg while on a mountain-climbing trip. They soon take refuge within a log cabin to await rescue from the heavy snowstorm that has stranded them. But Asai's greatest worry is not the forces of Nature that are raging around them, but the dark secret Ishikura revealed to him while gripped by fear of death -- and which has now made each man a liability to the other's continued survival...",Manga,1997,[],"[{'title': 'Kokuhaku', 'language': 'en'}, {'title': 'Confession', 'language': 'it'}, {'title': '告白―コンフェッション', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i133446.jpg,['KAWAGUCHI Kaiji'],['FUKUMOTO Nobuyuki'],"[{'publisher': 'Kodansha', 'label': ''}]","[{'publisher': 'Kodansha', 'label': 'Uppers'}]","['Drama', 'Psychological', 'Seinen', 'Tragedy']",[]
Kokuhaku Heat Up,,Manga,2008,[],"[{'title': 'Kokuhaku Heat Up', 'language': 'en'}, {'title': 'Confession Heat Up', 'language': 'en'}, {'title': 'Heat Up', 'language': 'en'}, {'title': '告白Heat Up', 'language': 'en'}]","{'volume': 1, 'status': 'Complete'}",,['KISARAGI Gunma'],['KISARAGI Gunma'],"[{'publisher': 'Akaneshinsha', 'label': ''}]","[{'publisher': 'Akaneshinsha', 'label': 'Comic Sigma'}]","['Adult', 'Hentai', 'School Life']",[]
