Kyasha na ko no Iregokochi wa...Atsu!,1. Enter Lolita2. Flip Trick3. Otona nano de (I’m Mature After All)4. Kansatsu Nikki5. Fureai Kyoushitsu6. Seuto!7. Natural Born8. Ninjin Kirai!9. Usotsukikko,Manga,2018,[],"[{'title': 'Kyasha na ko no Iregokochi wa...Atsu!', 'language': 'en'}, {'title': 'Delicate Little Girls Are Comfortably Hot!!!', 'language': 'en'}, {'title': 'Kyasha na musume no sounyuu-gokochi wa... atsui-tsu!', 'language': 'sw'}, {'title': 'Kyasha na musume no sōnyū-gokochi wa... atsui-tsu!', 'language': 'sw'}, {'title': '華奢な娘の挿入心地は…熱ッ！', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['TAKAOKA Motofumi'],['TAKAOKA Motofumi'],"[{'publisher': 'Akaneshinsha', 'label': ''}]","[{'publisher': 'Akaneshinsha', 'label': 'Comic LO'}]","['Adult', 'Hentai', 'Lolicon']",[]
오늘부터 마왕,"Yuri Shibuya was living a pretty normal life. That changed the day he was dunked into a toilet after an attempt to save a classmate from a gang of bullies. Instead of just getting a good soaking, he's pulled in. The next thing he knows, he's in a world that vaguely resembles medieval Europe. If that's not odd enough, he's told that he is to be the next Maoh, just because he has black hair and black eyes. The Maoh is the King of the Mazoku, who are coexisting not-so-peacefully with the humans in this world. Much to his subject's dismay, he's totally different from the rulers they're accustomed to. He's kind, considerate, a believer in justice, and not willing to use violence to solve conflicts. Not exactly someone they want running a country on the very brink of war. Now, Yuri has to deal with trying to become a good Maoh, while at the same time attempting to adapt to this land's customs and culture, all in a world where the tension between the humans and Mazoku is reaching its peak.",Manga,2005,"[{'title': 'Kyou kara Ma no Tsuku Jiyuugyou!', 'type': 'Novel', 'relation': 'Adapted From'}, {'title': 'Kyou Kara Maou Gaiden', 'type': 'Manga', 'relation': 'Side Story'}, {'title': 'Kyou kara Maou! S', 'type': 'Manga', 'relation': 'Sequel'}]","[{'title': 'Kyou kara Ma no Tsuku Jiyuugyou!', 'language': 'en'}, {'title': 'Ab sofort Dämonenkönig!', 'language': 'sv'}, {'title': 'Demon King From Today Onward!', 'language': 'en'}, {'title': 'God Save Our King!', 'language': 'no'}, {'title': 'Kyo Kara Maoh!', 'language': 'sw'}, {'title': 'Kyou Kara Maoh!', 'language': 'sw'}, {'title': 'Kyou Kara Maou', 'language': 'sw'}, {'title': 'Kyou Kara Maou!', 'language': 'sw'}, {'title': 'Mơ Thấy Thiên Đường', 'language': 'vi'}, {'title': 'tuhan selamatkan raja kami!', 'language': 'id'}, {'title': 'Король демонов с сегодняшнего дня!', 'language': 'ru'}, {'title': 'Отныне Мао, король демонов!', 'language': 'ru'}, {'title': '今日からマのつく自由業!', 'language': 'ja'}, {'title': '今日からマ王', 'language': 'ja'}, {'title': '今日から（マ）のつく自由業!', 'language': 'ja'}, {'title': '从今天开始做魔王', 'language': 'ko'}, {'title': '오늘부터 마왕', 'language': 'ko'}]","{'volume': 21, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i425514.png,['MATSUMOTO Temari'],['TAKABAYASHI Tomo'],"[{'publisher': 'Kadokawa Shoten', 'label': ''}]","[{'publisher': 'Kadokawa Shoten', 'label': 'Asuka'}]","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Harem', 'Shoujo', 'Shounen Ai', 'Slice of Life', 'Supernatural']",[]
L'Amant: Aijin,This is an adaptation of Marguerite Duras semi autobiographical novel of the same name.Original Web Manga,Manga,2019,[],"[{'title': ""L'Amant: Aijin"", 'language': 'en'}, {'title': 'Aijin -Raman-', 'language': 'id'}, {'title': 'Amantul', 'language': 'id'}, {'title': 'Der Liebhaber', 'language': 'de'}, {'title': 'El amante', 'language': 'ca'}, {'title': 'Elskeren', 'language': 'no'}, {'title': 'Kochanek', 'language': 'pl'}, {'title': ""L'amant"", 'language': 'ca'}, {'title': ""L'Amant: Koibito"", 'language': 'tl'}, {'title': ""L'amante"", 'language': 'ca'}, {'title': 'L’Amant ー愛人ー', 'language': 'ca'}, {'title': 'Maitalea', 'language': 'ro'}, {'title': 'Milenec', 'language': 'tr'}, {'title': 'Người tình', 'language': 'vi'}, {'title': 'O amante', 'language': 'pt'}, {'title': 'Sevgili', 'language': 'et'}, {'title': 'The Lover', 'language': 'en'}, {'title': 'Älskaren', 'language': 'sv'}, {'title': 'Коханець', 'language': 'uk'}, {'title': 'Љубовникот', 'language': 'mk'}, {'title': 'ลาม็อง', 'language': 'th'}, {'title': 'ラマン', 'language': 'ja'}, {'title': '情人', 'language': 'zh-cn'}, {'title': '愛人 -ラマン-', 'language': 'ja'}, {'title': '愛人 ラマン', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i320853.png,['TAKAHAMA Kan'],['Marguerite DURAS'],"[{'publisher': 'Leed', 'label': ''}]","[{'publisher': 'Leed', 'label': 'Torch'}]","['Drama', 'Romance', 'Seinen']",[]
Lesson to You,"Imagine very hardcore and sexy hentai drawings (big tits, small tits, shy, bold, naked, in various clothes, all sorts of happy combos and positions), with plenty of very funny situations, and on top of it all an interesting scenario.1. Lesson To You Ex - Dazzling White Bathing Suit2-5. Lesson To You6. Lesson To You Ex - Haruno Kaori Chapter7. Yukinose-san to Boku8. Yell !9. Yareba Dekiruko (A Dependable Girl)10. Things You Can Do Together",Manga,2010,[],"[{'title': 'Lesson to You', 'language': 'en'}, {'title': 'A Dependable Girl', 'language': 'en'}, {'title': 'Yell!', 'language': 'it'}, {'title': 'Yukinose-san to Boku', 'language': 'fi'}, {'title': 'レッスン とぅゆ～', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['AMATAROU'],['Amatarou'],"[{'publisher': 'Core Magazine', 'label': ''}]","[{'publisher': 'Core Magazine', 'label': 'Comic Megastore'}]","['Adult', 'Comedy', 'Harem', 'Hentai', 'School Life']",[]
Ma no Kao,,Manga,1992,[],"[{'title': 'Ma no Kao', 'language': 'en'}, {'title': 'Devil Face', 'language': 'nl'}, {'title': '魔の顔', 'language': 'ja'}, {'title': '魔の顔 デビルフェイス', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i51608.jpg,['MATSUZAKI Akemi'],['MATSUZAKI Akemi'],"[{'publisher': 'Gakken', 'label': ''}]","[{'publisher': 'Gakken', 'label': 'LC Mystery'}]","['Horror', 'Shoujo']",[]
London no Atsui Yoru,,Manga,2019,[],"[{'title': 'London no Atsui Yoru', 'language': 'en'}, {'title': 'Delicious', 'language': 'en'}, {'title': 'ロンドンの熱い夜', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i368486.jpg,['INOUE Emiko'],['Julie Cohen'],"[{'publisher': 'Harlequin', 'label': ''}]",[],"['Josei', 'Romance']",[]
Machigaerareta Hanayome,"I’ve never known love before, but now I’m the bride of a desert prince… One night, the princesses’ governess Olivia is kidnapped by a man in black who climbs in through the palace window. When she awakes, she and the man are involved in a ritual she doesn’t understand. Olivia, who knows nothing about love, is unable to resist his dangerous charms and gives herself up to him body and soul. It isn’t until afterward that she learns the astonishing truth: he’s Zayed, the prince of the neighboring country, and Olivia was kidnapped and married by mistake in the place of the princess. Zayed accuses her: “Did you allow yourself to be seduced because I’m a prince?”",Manga,2019,[],"[{'title': 'Machigaerareta Hanayome', 'language': 'en'}, {'title': ""Desert Prince's Stolen Bride"", 'language': 'en'}, {'title': '間違えられた花嫁', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i382644.jpg,['SHINOZAKI Kakuko'],['Kate Hewitt'],"[{'publisher': 'Harlequin', 'label': ''}]",[],"['Josei', 'Romance']",[]
Love Me Tender,1. Kisei Survival2. Love is a Battlefield: Prologue3. Life is a Battlefield4. Live is a Battlefield5. Love is a Battlefield6. Romantic Dust Shooters7. Love with Gold8. Gri-Zzly9. This is Love10. Wakunetsu no Trap Smile11. Hatsu Netsu no Sugar Snow12. 8-gatsu no Hi,Manga,2017,[],"[{'title': 'Love Me Tender', 'language': 'en'}, {'title': 'August Lights', 'language': 'de'}, {'title': 'Delirious Fever Trap Smile', 'language': 'en'}, {'title': 'Grizzly', 'language': 'it'}, {'title': 'Homecoming Survival', 'language': 'en'}, {'title': 'Life Is a Battlefield', 'language': 'en'}, {'title': 'Live Is a Battlefield', 'language': 'en'}, {'title': 'Love Is a Battefield', 'language': 'en'}, {'title': 'Love Is a Battlefield ~Prologue~', 'language': 'en'}, {'title': 'Love with Gold', 'language': 'en'}, {'title': 'Pyrexia Sugar Snow', 'language': 'en'}, {'title': 'Romantic Dust Shooters', 'language': 'en'}, {'title': 'This Is Love', 'language': 'en'}, {'title': 'Люби меня нежно', 'language': 'uk'}, {'title': 'ラブミーテンダー', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['Fujimaru'],['Fujimaru'],"[{'publisher': 'Wanimagazine', 'label': ''}]","[{'publisher': 'Wanimagazine', 'label': 'Comic Kairakuten'}]","['Adult', 'Hentai', 'School Life']",[]
Madowaseru Onna-tachi,"Her smile makes my heart clench sweetly in my chest. The first love of a high school girl, a mysterious bunny, a sister who blindly loves her brother, and a glamorous librarian... A collection of thirteen ""fascinating women"" stories. Please enjoy the beauty of the gems of the manga magazine HARTA.Contents:1. ""Mugiwara Boushi no Onnanoko"" (麦藁帽子の女の子) by TAKAHASHI Natsuko2. ""Harutatsu Ane"" (春立つ姉) by KUROKAWA Yumi3. ""Tsukumo Kitan"" (九十九奇譚) by Ameishi4. ""Nee-san, Okite"" (ねえさん、起きて) by UMENOKI Bino5. ""Nare no Hate Waltz"" (成れの果てワルツ) by KARI Sumako6. ""Itoko no Onee-san"" (いとこのお姉さん) by TOMI Akihito7. ""90 59 88"" by OHTAKE Masao8. ""Momonoki Haruko no Aijou"" (桃ノ木春子の愛情) by UNOSHIMA Yoh9. ""Perapera Marumaru"" (ぺらぺらまるまる) by YAMADA Kanae10. ""Aoi Yoru"" (青い夜) by namo11. ""Miss Hohokabe Toshokan no Maryoku"" (MISSほほかべ図書館の魔力) by MATSUMOTO Suisei12. ""Bucchouzura no Bunny"" (仏頂面のバニー) by KASAI Sui13. ""Fukasaku Kei"" (深作彗) by FUKUSHIMA Satoshi",Manga,2022,"[{'title': 'Aoi Yoru', 'type': 'Manga', 'relation': 'Side Story'}]","[{'title': 'Madowaseru Onna-tachi', 'language': 'en'}, {'title': 'Deceiving Women', 'language': 'nl'}, {'title': 'Les femmes trompeuses', 'language': 'fr'}, {'title': 'Madowaseru Onnatachi', 'language': 'sw'}, {'title': '惑わせる女たち', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i388362.jpg,"['Ameishi', 'Anthology', 'FUKUSHIMA Satoshi', 'KARI Sumako', 'KASAI Sui', 'KUROKAWA Yumi', 'MATSUMOTO Suisei', 'namo', 'OHTAKE Masao', 'TAKAHASHI Natsuko', 'TOMI Akihito', 'UMENOKI Bino', 'UNOSHIMA Yoh', 'YAMADA Kanae']","['Ameishi', 'Anthology', 'FUKUSHIMA Satoshi', 'KARI Sumako', 'KASAI Sui', 'KUROKAWA Yumi', 'MATSUMOTO Suisei', 'namo', 'OHTAKE Masao', 'TAKAHASHI Natsuko', 'TOMI Akihito', 'UMENOKI Bino', 'UNOSHIMA Yoh', 'YAMADA Kanae']","[{'publisher': 'Enterbrain', 'label': ''}]","[{'publisher': 'Enterbrain', 'label': 'Harta'}]",['Seinen'],[]
마그멜 심해수족관,A tale about a modern deep-sea aquarium employee in Tokyo!What's living in the overwhelming darkness deep within the sea? Take a glimpse into this strange world about a boy working at a deep sea aquarium.,Manga,2017,[],"[{'title': 'MagMell Shinkai Suizokukan', 'language': 'en'}, {'title': 'Deep Sea Aquarium MagMell', 'language': 'ca'}, {'title': 'Magmell Shinkaisuizokukan', 'language': 'fi'}, {'title': 'Magumeru Shinkai Suizokukan', 'language': 'id'}, {'title': 'พิพิธภัณฑ์ทะเลลึกแม็กเมล', 'language': 'th'}, {'title': 'マグメル深海水族館', 'language': 'ja'}, {'title': '馬格梅爾深海水族館', 'language': 'ko'}, {'title': '마그멜 심해수족관', 'language': 'ko'}]","{'volume': 9, 'status': 'Ongoing'}",https://cdn.mangaupdates.com/image/i443725.jpg,['SUGISHITA Kiyomi'],['SUGISHITA Kiyomi'],"[{'publisher': 'Shinchosha', 'label': ''}]","[{'publisher': 'Shinchosha', 'label': 'Go Go Bunch'}, {'publisher': 'Shinchosha', 'label': 'Kurage Bunch'}]","['Drama', 'Romance', 'Sci-fi', 'Seinen', 'Slice of Life']",[]
