Suki Suki Suki!,,Manga,1990,[],"[{'title': 'Suki Suki Suki!', 'language': 'en'}, {'title': 'スキ・スキ・好き!', 'language': 'ja'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i362420.jpg,['MAKINO Michiko'],['MAKINO Michiko'],"[{'publisher': 'Gakushuu Kenkyuusha', 'label': ''}]",[],['Shoujo'],[]
Suki Suki Usako-chan,,Manga,,[],[],"{'volume': 0, 'status': ''}",,['SHIINA Misako'],['SHIINA Misako'],"[{'publisher': 'Micro Magazine', 'label': ''}]","[{'publisher': 'Micro Magazine', 'label': 'Manga Goccha'}]",['Shounen'],[]
야쿠자 파파,,Manga,1999,"[{'title': 'Zingi!! Gokudou Papa', 'type': 'Manga', 'relation': 'Sequel'}]","[{'title': 'Suki Suki!! Gokudou Papa', 'language': 'en'}, {'title': 'Yakuza Papa', 'language': 'sw'}, {'title': '好き好き極道パパ', 'language': 'ja'}, {'title': '极道爸爸', 'language': 'ko'}, {'title': '야쿠자 파파', 'language': 'ko'}]","{'volume': 5, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i82730.jpg,[],['OKITA Ryuji'],"[{'publisher': 'Futabasha', 'label': ''}]",[],['Seinen'],[]
Suki to Ienai...,Contains three oneshots.• Suki to Ienai...• Milk Crown Princess• Boku wa Kimi no Hero ni Naru,Manga,1994,[],"[{'title': 'Suki to Ienai...', 'language': 'en'}, {'title': 'Suki to Ienai', 'language': 'fi'}, {'title': 'Тайная любовь', 'language': 'ru'}, {'title': '好きと言えない・・・', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i53938.png,['NAKAJI Yuki'],['NAKAJI Yuki'],"[{'publisher': 'Hakuensha', 'label': ''}]","[{'publisher': 'Hakusensha', 'label': 'LaLa'}]",['Shoujo'],[]
"Suki to Ittara, Kimi wa",,Manga,2020,[],"[{'title': 'Suki to Ittara, Kimi wa', 'language': 'en'}, {'title': '好きと言ったら、君は', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i344173.jpg,['SHIMAFUKU Rou'],['SHIMAFUKU Rou'],"[{'publisher': 'Dogenzaka Shobo', 'label': ''}]","[{'publisher': 'Dogenzaka Shobo', 'label': 'Strada+'}]","['Romance', 'Smut', 'Yaoi']",[]
Suki to Iinasai!,,Manga,2000,[],"[{'title': 'Suki to Iinasai!', 'language': 'en'}, {'title': '好きと言いなさい!', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i32989.jpg,['FUKI Amane'],['FUKI Amane'],"[{'publisher': 'Core Magazine', 'label': ''}]","[{'publisher': 'Core Magazine', 'label': 'Drap'}]","['Shotacon', 'Yaoi']",[]
Suki to Itte!,,Manga,2000,[],"[{'title': 'Suki to Itte!', 'language': 'en'}, {'title': '好きと言って!', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i90074.jpg,['MATSUURA Kei'],['MATSUURA Kei'],"[{'publisher': 'Ookura Shuppan', 'label': ''}]",[],['N/A'],[]
Suki to Kirai to,,Manga,2013,[],"[{'title': 'Suki to Kirai to', 'language': 'en'}, {'title': 'He Is Like Topsy-Turvy', 'language': 'en'}, {'title': 'スキとキライと', 'language': 'ja'}, {'title': '莫名的喜欢上你', 'language': 'ko'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i171549.jpg,['MITO Hitomi'],['MITO Hitomi'],"[{'publisher': 'Core Magazine', 'label': ''}]","[{'publisher': 'Core Magazine', 'label': 'Drap'}]","['Drama', 'Romance', 'Slice of Life', 'Yaoi']",[]
Suki to Kirakira,"Iguchi attends an event for a popular influencer, and for some reason becomes interested in a beautiful girl next to him. The more he looks at her, the more he thinks of his classmate Miyauchi, whose face is neutral, and when he chases after her and finds out who she really is, it turns out to be Miyauchi, the very person he was thinking of. Iguchi is surprised to find that he has made a friend who also likes cute things, and he takes to Miyauchi, who is not so friendly, and gets actively involved with her at school. He has more and more opportunities to talk to Miyauchi, and goes on a date with Miyauchi dressed as a woman. However, he begins to worry that his feelings of pure ""cuteness"" towards Miyauchi, and his mistrust of the fact that someone other than himself knows about his cross-dressing secret, may not be what he ""likes"" as a friend...",Manga,2023,[],"[{'title': 'Suki to Kirakira', 'language': 'en'}, {'title': 'スキとキラキラ', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i431744.jpg,['AIKAWA Fuu'],['AIKAWA Fuu'],"[{'publisher': 'GOT', 'label': ''}]","[{'publisher': 'GOT', 'label': 'comic picn'}]","['Comedy', 'Romance', 'Yaoi']",[]
좋아함과 너와 숨바꼭질,"Koyama has been living an uneventful high school life, that is until Tsutomu, an elusive gay man, started following him around .Tsutomu is a bright person but he is also aloof and is someone whose true intentions are difficult to ascertain.Koyama truly hated being in this half-joke of a chase but.... Humans are adaptable beings and now, they're even in a relationship where Tsutomu is helping with Koyama's sexual urges!?""What should I do?? What's going to happen to me now??""",Manga,2016,"[{'title': 'Suki no Saki no Kimi no Koto', 'type': 'Manga', 'relation': 'Adapted From'}]","[{'title': 'Suki to Kimi no Kakurenbo', 'language': 'en'}, {'title': 'Suki to Kimi to Kakurenbo', 'language': 'sw'}, {'title': '好きとキミとかくれんぼ', 'language': 'ja'}, {'title': '好きと君のかくれんぼ', 'language': 'ja'}, {'title': '좋아함과 너와 숨바꼭질', 'language': 'ko'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i265958.jpg,['SAKURA Shiine'],['SAKURA Shiine'],"[{'publisher': 'Taiyo Tosho', 'label': ''}]","[{'publisher': 'Taiyo Tosho', 'label': 'ihr Hertz'}]","['School Life', 'Slice of Life', 'Yaoi']",[]
