Gold,,Manga,2009,[],[],"{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i69551.png,['YOSHII Yuu'],['Chaco'],"[{'publisher': 'Kodansha', 'label': ''}]","[{'publisher': 'Kodansha', 'label': 'Bessatsu Friend'}]",['Shoujo'],[]
Gold Panthers,,Manga,2002,[],"[{'title': 'Gold Panthers', 'language': 'en'}, {'title': 'ゴールド\u3000パンサーズ', 'language': 'ja'}, {'title': 'ＧＯＬＤ\u3000ＰＡＮＴＨＥＲＳ', 'language': 'ja'}]","{'volume': 3, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i315198.png,['YAMADA Reiji'],['YAMADA Reiji'],"[{'publisher': 'Shogakukan', 'label': ''}]","[{'publisher': 'Shogakukan', 'label': 'Young Sunday'}]","['Comedy', 'Seinen', 'Sports']",[]
Gold Finger Technique,,Manga,2002,[],"[{'title': 'Gold Finger Technique', 'language': 'en'}, {'title': 'ゴールドフィンガーテクニック', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i23223.jpg,['藤緒マリカ'],['藤緒マリカ'],"[{'publisher': 'Kodansha', 'label': ''}]",[],['N/A'],[]
Gold Stage,,Manga,2011,[],"[{'title': 'Gold Stage', 'language': 'en'}, {'title': 'ゴールド・ステージ', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['Kizuka Eiji'],['Kizuka Eiji'],"[{'publisher': 'TI Net', 'label': ''}]","[{'publisher': 'TI Net', 'label': 'Comic Mujin'}]","['Adult', 'Hentai']",[]
Gold Ring,"Sultan is a 15-years-old boy, he is attached to Hunting Falcons so he wanted to challenge himself and participate in the (Gold Ring) Championship. Since the day he met a special falcon and been trained by a pro Bedouin hunter, he can't get this dream out of his mind, so will he be able to achieve his dream and win the ""Title""!?",Manga,2008,[],"[{'title': 'Gold Ring', 'language': 'en'}, {'title': 'Siwar Al-thahab', 'language': 'so'}, {'title': 'سوار الذهب', 'language': 'ar'}]","{'volume': 2, 'status': 'Ongoing?'}",https://cdn.mangaupdates.com/image/i159297.jpg,['HIMEKAWA Akira'],['Qais Sedki'],"[{'publisher': 'PageFlip Publishing', 'label': ''}]","[{'publisher': 'PageFlip Publishing', 'label': 'U.A.E'}]","['Adventure', 'Comedy', 'Shounen', 'Slice of Life', 'Sports']",[]
Goldberg,,Manga,2013,[],"[{'title': 'Goldberg', 'language': 'en'}, {'title': 'Gold Berg', 'language': 'de'}]","{'volume': 0, 'status': 'Ongoing'}",https://cdn.mangaupdates.com/image/i193546.jpg,['FUJI Tamaki'],['FUJI Tamaki'],"[{'publisher': 'Taiyo Tosho', 'label': ''}]","[{'publisher': 'Taiyo Tosho', 'label': 'Craft'}]",['Yaoi'],[]
Gold Rush 21,"From Aerandria Scans:Due to some unusual circumstances, Yutaka, a popular university student, often called a miser, raised by his strong sister, is an acquaintance of Rika, the owner of a host club. And then he meets Ritsu, the number one host at that club, and Kirishima, a lawyer who’s also a customer who adores Ritsu.",Manga,2006,[],"[{'title': 'Gold Rush 21', 'language': 'en'}, {'title': 'ゴールドラッシュ21', 'language': 'ja'}, {'title': 'ゴールドラッシュ２１', 'language': 'ja'}, {'title': '情義 4 人行', 'language': 'ko'}, {'title': '黄金时光21', 'language': 'zh-cn'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i315223.png,['FUJIWARA Kiyo'],['FUJIWARA Kiyo'],"[{'publisher': 'Hakusensha', 'label': ''}]","[{'publisher': 'Hakusensha', 'label': 'Bessatsu Hana to Yume'}]","['Drama', 'Gender Bender', 'Shoujo', 'Slice of Life']",[]
Golden Age,,Manga,2018,[],"[{'title': 'Golden Age', 'language': 'en'}, {'title': 'ゴールデン・エイジ', 'language': 'ja'}]","{'volume': 3, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i311251.jpg,['SHOUJI Youko'],['SHOUJI Youko'],"[{'publisher': 'Futabasha', 'label': ''}]",[],"['Comedy', 'Drama', 'Josei', 'Slice of Life']",[]
Golden Bat,,Manga,2002,[],"[{'title': 'Golden Bat', 'language': 'en'}, {'title': 'ゴールデン・バット', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,['ONIKUBO Hirohisa'],['ONIKUBO Hirohisa'],"[{'publisher': 'Wani Magazine', 'label': ''}]",[],"['Adult', 'Hentai']",[]
Golden Bose,,Manga,2019,[],"[{'title': 'Golden Bose', 'language': 'en'}, {'title': 'Gouruden Bouzu', 'language': 'nl'}, {'title': 'ゴールデンボーズ', 'language': 'ja'}]","{'volume': 3, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i337560.jpg,['MATSURI Seishirou'],['MATSURI Seishirou'],"[{'publisher': 'Square Enix', 'label': ''}]","[{'publisher': 'Square Enix', 'label': 'Young GanGan'}]","['Adventure', 'Drama', 'Psychological', 'Seinen', 'Slice of Life']",[]
Golden Boy,,Manga,1971,[],"[{'title': 'Golden Boy', 'language': 'en'}, {'title': 'ゴールデンボーイ', 'language': 'ja'}]","{'volume': 1, 'status': 'Reprint, by Home-sha'}",https://cdn.mangaupdates.com/image/i375394.jpg,"['MOTOMIYA Hiroshi', 'YAMAMOTO Masaharu']","['MOTOMIYA Hiroshi', 'YAMAMOTO Masaharu']","[{'publisher': 'Asahi Sonorama', 'label': '1972'}, {'publisher': 'Home-sha', 'label': '1993'}, {'publisher': 'Kodansha', 'label': '1984'}]",[],"['Drama', 'Shounen', 'Sports']",[]
Golden Child,,Manga,1995,"[{'title': 'Hana mo Yuki mo Kitto...', 'type': 'Manga', 'relation': 'Sequel'}, {'title': 'Suishuu Douji', 'type': 'Manga', 'relation': 'Prequel'}]","[{'title': 'Golden Child', 'language': 'en'}, {'title': '鬼外事件簿   黃金童子', 'language': 'ko'}]","{'volume': 2, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i159313.jpg,['AOMATA Pinku'],['Aomata Pinku'],"[{'publisher': 'Shinshokan', 'label': ''}]","[{'publisher': 'Shinshokan', 'label': 'Wings'}]",['Shoujo'],[]
Golden Eyes,"With his golden eyes, Tsuboi Kaichi can read one's mind when he looks into a person's eyes. One day out of the blue, his uncle asked him to take in his cousin, Karasuma Tatsuya, a high school student. When his cousin moved in, Kaichi found out that Tatsuya is plagued with nightmares, if that's not enough, his body is also covered with scars from abuse. Who could have done this to him? When Kaichi tried to read Tatsuya's mind to find out, all he saw was darkness! Baffled, Kaichi turned to his only friend and sempai, Anan Kei, who unexpectedly confessed to him --!?Last chapter contains a one shot",Manga,2009,[],"[{'title': 'Golden Eyes', 'language': 'en'}, {'title': 'Golden Eyes นัยน์ตาสื่อใจ', 'language': 'th'}, {'title': 'ゴールデンアイズ', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i216719.png,['KITAZAWA Kyou'],['KITAZAWA Kyou'],"[{'publisher': 'Gentosha', 'label': ''}]","[{'publisher': 'Gentosha', 'label': 'Comic Magazine LYNX'}]","['Drama', 'Psychological', 'Romance', 'Supernatural', 'Yaoi']",[]
